CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Lead_Conversion_Rate,Conversion_Rate,CPC,CPL,Cost_Per_Conversion,Revenue_Per_Click
CAMP01922,2025-04-27,2025-05-09,Social,261971,23553,6904,2345,4186.4,9394.34,124.40139499331171,12,8.990689809177352,29.312614104360378,9.956268840487411,0.17774381182864177,0.6063731170336036,1.7852452025586352,0.3988595932577591
CAMP01923,2025-12-20,2025-12-25,Search,290570,25500,7693,3605,1431.0,2153.79,50.50943396226415,5,8.775854355232818,30.168627450980388,14.137254901960784,0.05611764705882353,0.1860132588067074,0.39694868238557557,0.08446235294117647
CAMP01924,2025-08-16,2025-08-22,Email,260813,10566,1807,736,4035.89,7705.03,90.91278503626214,6,4.051178430523018,17.102025364376303,6.965739163354155,0.3819695248911603,2.233475373547316,5.483546195652174,0.7292286579594927
CAMP01925,2025-03-07,2025-03-18,Search,115128,2172,1002,415,553.19,736.67,33.16762775899779,11,1.8865957890348135,46.13259668508287,19.10681399631676,0.2546915285451197,0.5520858283433134,1.332987951807229,0.33916666666666667
CAMP01926,2025-12-01,2025-12-13,Influencer,202405,5276,1265,408,670.39,1790.66,167.10720625307658,12,2.606654973938391,23.976497346474602,7.733131159969673,0.12706406368460954,0.5299525691699605,1.6431127450980392,0.33939727065959063
CAMP01927,2025-09-19,2025-09-24,Search,45079,1934,261,116,2062.86,2461.86,19.34207847357552,5,4.290246012555735,13.495346432264737,5.997931747673216,1.0666287487073423,7.903678160919541,17.783275862068965,1.272936918304033
CAMP01928,2025-10-22,2025-10-29,Display,156476,15072,2438,881,2093.94,2327.8,11.168419343438691,7,9.632148061044505,16.17569002123142,5.8452760084925695,0.13892914012738855,0.858876127973749,2.3767763904653805,0.15444532908704883
CAMP01929,2025-08-31,2025-09-11,Display,129805,4504,1375,698,2630.75,5442.48,106.87940701320915,11,3.469820114787566,30.52841918294849,15.49733570159858,0.5840919182948491,1.9132727272727272,3.7689828080229226,1.2083658969804618
CAMP01930,2025-07-05,2025-07-18,Social,140026,13080,5920,2437,216.07,467.78,116.49465451011245,13,9.341122362989731,45.25993883792049,18.631498470948014,0.016519113149847095,0.036498310810810806,0.08866228970045137,0.035762996941896025
CAMP01931,2025-09-03,2025-09-15,Social,101411,2669,937,295,673.99,1911.79,183.65257644772177,12,2.631864393408999,35.106781566129634,11.05282877482203,0.25252529037092547,0.7193062966915689,2.2847118644067796,0.7162944923192207
CAMP01932,2025-05-05,2025-05-17,Search,243356,23674,4401,1140,150.35,211.48,40.65846358496841,12,9.728134913460117,18.590014361747066,4.815409309791333,0.006350849032694094,0.03416269029765962,0.1318859649122807,0.008933006673988341
CAMP01933,2025-09-25,2025-10-08,Email,256399,9339,2042,980,4777.16,12210.45,155.60060789255544,13,3.642369900038612,21.86529607024307,10.493628868187171,0.5115280008566228,2.339451518119491,4.87465306122449,1.307468679730164
CAMP01934,2025-05-11,2025-05-25,Email,23440,1569,769,267,1635.41,3742.04,128.81356968588918,14,6.6936860068259385,49.01210962396431,17.01720841300191,1.0423263224984067,2.1266710013003904,6.125131086142322,2.3849840662842574
CAMP01935,2025-08-25,2025-09-01,Influencer,63407,1031,124,28,3471.54,8621.02,148.33416869746569,7,1.626003438106203,12.027158098933075,2.7158098933074686,3.3671580989330745,27.996290322580645,123.98357142857142,8.36180407371484
CAMP01936,2025-01-18,2025-01-30,Email,217436,8038,4000,2263,3081.36,4051.69,31.490315964379363,12,3.69671995437738,49.76362279173924,28.153769594426475,0.38334909181388405,0.77034,1.3616261599646489,0.5040669320726548
CAMP01937,2025-02-09,2025-02-14,Social,298042,8632,3990,1415,3651.07,6911.17,89.29163231600599,5,2.896236100952215,46.22335495829471,16.392493049119555,0.42296918443002784,0.9150551378446116,2.58026148409894,0.8006452734012975
CAMP01938,2025-01-21,2025-02-02,Email,182792,1884,699,348,4425.98,7577.99,71.21609225527456,12,1.0306796796358704,37.101910828025474,18.471337579617835,2.3492462845010613,6.331874105865522,12.718333333333332,4.0222876857749466
CAMP01939,2025-08-13,2025-08-24,Influencer,241478,5821,2778,1065,1242.42,2980.7,139.91081920767533,11,2.410571563455056,47.72375880432915,18.295825459543032,0.21343755368493386,0.4472354211663067,1.1665915492957748,0.5120597835423466
CAMP01940,2025-12-21,2026-01-02,Display,50428,3196,514,285,2186.18,4781.33,118.70705980294396,12,6.337748869675577,16.082603254067585,8.917396745932415,0.6840362953692115,4.253268482490272,7.670807017543859,1.4960356695869836
CAMP01941,2025-10-09,2025-10-14,Email,282571,12741,6077,1286,1709.38,5017.15,193.5070025389322,5,4.50895527141851,47.696413154383485,10.093399262224315,0.134163723412605,0.28128681915418796,1.3292223950233282,0.3937799230829605
CAMP01942,2025-01-08,2025-01-18,Email,158241,11873,2196,667,504.08,643.95,27.747579749246164,10,7.503112341302192,18.495746652067716,5.617788259075213,0.04245599258822538,0.22954462659380692,0.7557421289355322,0.054236502989977266
CAMP01943,2025-04-10,2025-04-21,Social,50419,3549,1130,472,256.44,499.33,94.71611293090001,11,7.039013070469466,31.839954916877993,13.299520991828684,0.07225697379543533,0.22693805309734513,0.5433050847457627,0.1406959706959707
CAMP01944,2025-08-28,2025-09-12,Search,249488,20442,6040,1988,3847.47,9186.6,138.76989294263507,15,8.193580452767266,29.547011055669696,9.725075824283339,0.18821397123569122,0.6369983443708609,1.9353470824949697,0.44939829762254185
CAMP01945,2025-03-28,2025-04-06,Display,203559,17919,5464,2716,733.21,1274.0,73.75649541059177,9,8.802853226828585,30.4927730342095,15.157095820079244,0.04091801997879346,0.13418923865300147,0.269959499263623,0.07109771750655729
CAMP01946,2025-10-25,2025-11-03,Search,103632,8682,1796,853,175.28,498.91,184.63601095390231,9,8.37772116720704,20.686477770099053,9.82492513245796,0.02018889656761115,0.09759465478841871,0.20548651817116062,0.057464869845657685
CAMP01947,2025-01-14,2025-01-25,Influencer,276129,13896,5728,1204,2248.21,6081.67,170.5116514916311,11,5.032430494442814,41.22049510650547,8.664363845710996,0.16178828439838802,0.3924947625698324,1.8672840531561463,0.4376561600460564
CAMP01948,2025-11-30,2025-12-15,Influencer,168713,6374,2530,1113,1679.11,4610.59,174.58534580819605,15,3.77801354963755,39.692500784436774,17.4615625980546,0.26343112645120803,0.6636798418972332,1.5086343216531894,0.7233432695324757
CAMP01949,2025-01-02,2025-01-09,Search,158969,8776,4226,2258,423.93,940.31,121.80784563489253,7,5.520573193515717,48.15405651777575,25.72926162260711,0.048305606198723795,0.10031471840984382,0.18774579273693534,0.10714562443026435
CAMP01950,2025-10-20,2025-10-30,Social,181724,10569,3200,1043,352.8,685.62,94.33673469387755,10,5.815962668662367,30.277225849181566,9.868483300217617,0.033380641498722684,0.11025,0.338255033557047,0.06487084870848708
CAMP01951,2025-11-21,2025-12-02,Social,142045,5424,1731,442,4574.47,7940.42,73.58120175670624,11,3.818508219226301,31.913716814159294,8.148967551622418,0.8433757374631269,2.642674754477181,10.34947963800905,1.4639417404129793
CAMP01952,2025-02-10,2025-02-15,Social,107776,6315,2913,1442,4704.4,5830.59,23.939078309667558,5,5.859375,46.12826603325416,22.834520981789392,0.7449564528899445,1.6149673875729487,3.262413314840499,0.92329216152019
CAMP01953,2025-11-14,2025-11-20,Display,61718,1204,563,315,2463.22,7134.65,189.64729094437365,6,1.9508085161541202,46.76079734219269,26.16279069767442,2.0458637873754153,4.375168738898756,7.819746031746031,5.92578903654485
CAMP01954,2025-11-12,2025-11-20,Influencer,106578,3281,1180,546,4256.6,6500.9,52.72517972090398,8,3.0784965002158047,35.96464492532764,16.64126790612618,1.2973483693995733,3.6072881355932207,7.795970695970697,1.9813776287717157
CAMP01955,2025-04-21,2025-05-03,Influencer,73809,5693,2437,1312,4020.46,10469.91,160.4157235739194,12,7.713151512688155,42.806955910767606,23.04584577551379,0.7062111364834007,1.6497578990562167,3.064375,1.8390848410328473
CAMP01956,2025-01-14,2025-01-29,Influencer,289771,7665,2315,1387,2938.83,3008.77,2.3798586512319546,15,2.6451922380086343,30.20221787345075,18.095238095238095,0.38340900195694716,1.2694730021598273,2.1188392213410236,0.39253359425962164
CAMP01957,2025-08-19,2025-09-02,Display,57621,1297,331,132,3778.93,6662.24,76.2996403743917,14,2.2509154648478855,25.520431765612955,10.17733230531997,2.913592906707787,11.416706948640483,28.628257575757573,5.1366538164996145
CAMP01958,2025-03-25,2025-04-04,Influencer,191156,6855,3054,1753,4659.65,9981.96,114.2212397926883,10,3.586076293707757,44.55142231947484,25.572574762946754,0.679744711889132,1.525753110674525,2.658100399315459,1.4561575492341357
CAMP01959,2025-05-10,2025-05-15,Search,20151,874,359,121,2874.9,4682.52,62.875926119169364,5,4.33725373430599,41.07551487414188,13.844393592677346,3.289359267734554,8.00807799442897,23.759504132231406,5.357574370709383
CAMP01960,2025-08-19,2025-09-02,Email,80691,3192,628,312,2607.18,3618.22,38.77906396949961,14,3.9558315053723465,19.674185463659146,9.774436090225564,0.8167857142857142,4.15156050955414,8.356346153846154,1.1335275689223057
CAMP01961,2025-11-22,2025-12-01,Display,75172,3286,391,219,117.36,134.13,14.289366053169731,9,4.371308465918161,11.898965307364577,6.664637857577602,0.035715155203895316,0.300153452685422,0.5358904109589041,0.040818624467437614
CAMP01962,2025-05-25,2025-06-05,Email,239722,5415,1766,721,2756.5,8209.46,197.82187556684198,11,2.258866520386114,32.61311172668513,13.314866112650044,0.5090489381348107,1.560872027180068,3.823162274618585,1.5160590951061863
CAMP01963,2025-12-11,2025-12-21,Search,195291,4859,2121,955,4105.75,11384.5,177.28186080496863,10,2.488081888054237,43.65095698703437,19.654249845647254,0.844978390615353,1.9357614332861857,4.299214659685864,2.342971804898127
CAMP01964,2025-01-28,2025-02-10,Social,251996,7868,1564,919,3834.31,6229.62,62.47043144659665,13,3.1222717820917794,19.87798678190137,11.680223690899847,0.4873296898830707,2.4516048593350384,4.172263329706202,0.7917666497203864
CAMP01965,2025-03-07,2025-03-19,Social,102185,4718,1920,576,3264.4,3367.51,3.158620267124131,12,4.617116015070706,40.69520983467571,12.208562950402712,0.6919033488766426,1.7002083333333333,5.667361111111111,0.7137579482831709
CAMP01966,2025-06-12,2025-06-20,Social,114242,4596,1220,417,220.47,458.83,108.11448269605842,8,4.023038812345722,26.54482158398607,9.073107049608355,0.047969973890339426,0.18071311475409835,0.528705035971223,0.09983246301131418
CAMP01967,2025-08-17,2025-09-01,Display,42236,3430,803,408,4634.29,7614.04,64.29787518692184,15,8.12103418884364,23.411078717201168,11.895043731778426,1.3511049562682216,5.771220423412204,11.358553921568628,2.2198367346938777
CAMP01968,2025-09-18,2025-09-27,Social,203954,11685,1976,664,2202.62,2712.54,23.150611544433453,9,5.729233062357198,16.910569105691057,5.68249893025246,0.18849978605049209,1.1146862348178137,3.317198795180723,0.23213863928112966
CAMP01969,2025-06-13,2025-06-24,Display,268186,16577,7852,3143,2900.52,7485.12,158.06131314385007,11,6.181157853131782,47.366833564577426,18.960004825963683,0.1749725523315437,0.36939887926642895,0.9228507795100223,0.4515364661880919
CAMP01970,2025-10-28,2025-11-09,Display,189990,11485,2185,481,2048.87,3434.62,67.63484262056646,12,6.045055002894889,19.024814976055726,4.1880713974749675,0.17839529821506311,0.9376979405034325,4.2596049896049895,0.2990526774053113
CAMP01971,2025-10-30,2025-11-08,Email,156562,7184,1520,647,1809.51,5330.28,194.57035330006462,9,4.5885974885348935,21.158129175946545,9.006124721603562,0.25188056792873054,1.190467105263158,2.79676970633694,0.7419654788418708
CAMP01972,2025-10-14,2025-10-27,Social,262648,25803,6001,2704,2601.91,6276.76,141.23663001410506,13,9.824175322104109,23.25698562182692,10.479401619966671,0.1008374995155602,0.4335794034327612,0.962244822485207,0.24325698562182693
CAMP01973,2025-01-10,2025-01-24,Influencer,120148,1605,343,79,2524.02,6762.96,167.94399410464263,14,1.3358524486466692,21.370716510903424,4.922118380062305,1.5725981308411214,7.35865889212828,31.949620253164557,4.213682242990655
CAMP01974,2025-07-14,2025-07-22,Social,217902,6411,1058,314,1846.43,4142.58,124.35619005323784,8,2.9421483052014206,16.502885665262827,4.8978318515052255,0.28800967087817814,1.7452079395085067,5.880350318471338,0.6461675245671502
CAMP01975,2025-04-28,2025-05-06,Social,138374,4928,1191,444,4038.89,8576.21,112.34076689387432,8,3.561362683741165,24.168019480519483,9.009740259740258,0.8195799512987013,3.3911754827875735,9.096599099099098,1.7403023538961038
CAMP01976,2025-09-27,2025-10-09,Social,47311,4225,1219,624,348.02,645.95,85.60714901442448,12,8.930269916087168,28.852071005917157,14.76923076923077,0.08237159763313609,0.2854963084495488,0.5577243589743589,0.15288757396449706
CAMP01977,2025-03-21,2025-03-26,Influencer,126834,11757,3770,786,673.41,785.35,16.622859773392147,5,9.269596480438999,32.06600323211703,6.685378923194693,0.057277366675172234,0.1786233421750663,0.8567557251908396,0.06679850301947776
CAMP01978,2025-04-03,2025-04-15,Influencer,22171,1910,310,103,504.44,1248.39,147.48037427642535,12,8.614857245951919,16.230366492146597,5.392670157068062,0.2641047120418848,1.627225806451613,4.89747572815534,0.653607329842932
CAMP01979,2025-09-23,2025-10-02,Display,296471,14089,5801,1171,2868.47,4818.12,67.96828971542321,9,4.752235463165031,41.1739655050039,8.311448647881326,0.20359642274114556,0.49447853818307186,2.449590093936806,0.34197742920008517
CAMP01980,2025-11-28,2025-12-13,Influencer,87473,8075,1813,740,2121.33,2955.79,39.33664257800531,15,9.231419981022716,22.45201238390093,9.1640866873065,0.2627034055727554,1.1700661886376171,2.866662162162162,0.3660421052631579
CAMP01981,2025-12-16,2025-12-21,Display,69223,1305,609,243,2315.02,2844.76,22.88273967395531,5,1.8852115626309174,46.666666666666664,18.620689655172416,1.7739616858237548,3.801346469622332,9.526831275720165,2.1798927203065137
CAMP01982,2025-12-27,2026-01-04,Email,242401,16657,3861,1938,2926.06,3384.54,15.66885162983671,8,6.8716713214879475,23.179444077564987,11.63474815392928,0.17566548598186948,0.7578502978502978,1.5098348813209495,0.20319025034520022
CAMP01983,2025-09-14,2025-09-20,Display,215425,20325,9047,1823,1687.44,3291.92,95.08367704925804,6,9.434838110711384,44.51168511685117,8.969249692496925,0.0830228782287823,0.18651928816182162,0.9256390565002743,0.16196408364083642
CAMP01984,2025-05-13,2025-05-21,Social,80315,6259,1508,759,997.32,2666.8,167.39662294950466,8,7.793064807321174,24.093305639878576,12.126537785588752,0.15934174788304842,0.6613527851458886,1.3139920948616601,0.42607445278798534
CAMP01985,2025-10-03,2025-10-15,Search,109755,3842,1161,646,1603.48,2016.26,25.74275949809165,12,3.50052389412783,30.218636127017177,16.8141592920354,0.4173555439875065,1.3811197243755384,2.482167182662539,0.5247943779281624
CAMP01986,2025-09-21,2025-09-30,Search,39281,2929,729,238,4970.54,10087.57,102.94716469437928,9,7.456531147374049,24.88904062820075,8.125640150221919,1.6970092181631957,6.818299039780522,20.884621848739496,3.4440320928644588
CAMP01987,2025-06-20,2025-06-25,Social,182176,6654,1695,565,4768.18,8383.48,75.82138258203338,5,3.6525118566660812,25.473399458972047,8.491133152990681,0.7165885181845507,2.813085545722714,8.439256637168143,1.2599158400961827
CAMP01988,2025-01-01,2025-01-12,Display,26735,535,185,37,4787.51,9957.23,107.9834820188365,11,2.0011221245558257,34.57943925233645,6.915887850467289,8.948616822429907,25.878432432432433,129.39216216216218,18.611644859813083
CAMP01989,2025-11-09,2025-11-14,Social,98173,7318,2760,1025,235.39,262.71,11.606270444793743,5,7.454188015034684,37.71522273845313,14.006559169171906,0.032165892320306096,0.08528623188405797,0.22964878048780488,0.03589915277398196
CAMP01990,2025-03-05,2025-03-18,Influencer,143077,3738,1675,745,538.31,1114.45,107.0275491816983,13,2.6125792405487953,44.81005885500268,19.93044408774746,0.14401016586409843,0.3213791044776119,0.7225637583892617,0.2981407169609417
CAMP01991,2025-10-11,2025-10-18,Display,297042,5939,1945,484,323.98,680.34,109.99444410148776,7,1.9993805589781917,32.749621148341475,8.14952012123253,0.05455127125778751,0.1665706940874036,0.6693801652892563,0.11455463882808554
CAMP01992,2025-05-01,2025-05-08,Social,107742,6427,1200,555,4095.81,11223.2,174.0166169817448,7,5.965176068756845,18.671230745293293,8.63544421969815,0.6372817799906644,3.413175,7.3798378378378375,1.7462579741714643
CAMP01993,2025-04-17,2025-04-27,Influencer,116184,7651,3793,1313,4957.71,6935.89,39.90108336308498,10,6.5852440955725395,49.57521892563064,17.161155404522287,0.6479819631420729,1.3070682836804641,3.775864432597106,0.9065337864331461
CAMP01994,2025-06-24,2025-07-08,Influencer,244552,3569,1333,625,2760.64,7259.05,162.94808450214444,14,1.4594033170859368,37.34939759036144,17.511908097506304,0.7735051835247968,2.070997749437359,4.417024,2.0339170636032504
CAMP01995,2025-07-23,2025-08-02,Display,250735,2608,651,195,3534.07,8845.2,150.283667273144,10,1.0401419825712406,24.961656441717793,7.476993865030675,1.3550881901840492,5.428678955453149,18.123435897435897,3.3915644171779142
CAMP01996,2025-06-14,2025-06-29,Email,150484,13451,6554,3341,1825.89,5165.3,182.89217860878802,15,8.938491799792669,48.72500185859787,24.83830198498253,0.13574381086908038,0.2785916997253586,0.5465100269380425,0.38400862389413426
CAMP01997,2025-11-01,2025-11-16,Email,296522,6040,2919,1224,3850.47,10880.91,182.58654138325974,15,2.0369483545908906,48.32781456953643,20.264900662251655,0.6374950331125827,1.3191058581706063,3.1458088235294115,1.801475165562914
CAMP01998,2025-04-30,2025-05-10,Influencer,124849,7809,1029,425,3314.81,8394.03,153.22808848772632,10,6.254755744939887,13.17710334229735,5.442438212319119,0.42448584966064795,3.2213896987366373,7.79955294117647,1.0749174029965425
